sentiment,sentiment_numeric,image_name,Red_mean,Red_var,Red_skew,Green_mean,Green_var,Green_skew,Blue_mean,Blue_var,Blue_skew,Hue_mean,Hue_var,Hue_skew,Saturation_mean,Saturation_var,Saturation_skew,Value_mean,Value_var,Value_skew
Angry,2,a18.jpg,147.132822265625,1633.743427581692,-1.572155654798599,158.674384765625,2195.4188087035177,-1.7547724719619022,170.02,1954.8583744140624,-1.8438214266422948,35.78878662109375,1973.9677595140395,2.2012514974555235,47.3359326171875,1964.4598934173348,3.2173627155857423,171.0518017578125,1775.4169406013255,-1.8092162135081005
Angry,2,a19.jpg,130.51471923828126,3630.7345587346504,-0.8295109471978424,138.18407470703124,2162.066197068638,-0.8921625496490317,145.14645263671875,1100.180521840042,-1.1777857393103652,71.85322509765625,1711.3155640616358,-0.46042638611348596,55.46708251953125,4629.834473080103,1.0280581582794306,149.90947021484374,1292.9073878540935,-1.126123131141789
Angry,2,a2.jpg,184.506945164076,5114.275258327736,-0.5158595229671656,220.91195811744387,2993.9970823920276,-1.8533475646445303,240.39374784110535,1080.338054174758,-4.008129570532961,31.788275043177894,1836.6353171885996,2.121506928072098,65.09969343696028,4471.226771063187,0.6041230434152702,242.87922711571676,943.1081729777795,-4.49416632664116
Angry,2,a20.jpg,155.1034375,911.2844569335938,-0.8271372972445449,162.3531787109375,892.0580284700153,-0.967569648650773,165.29649658203124,681.3808373354377,-0.36839476840115537,25.98309814453125,151.68538083118798,6.989574100924835,17.65244140625,519.2871424770353,6.485624397135758,165.54635009765624,675.3649610434472,-0.2567361929452073
Angry,2,a21.jpg,104.15523681640624,1153.4736481128637,1.2073090446937709,94.95446533203125,1267.0161272776068,1.1192886319892559,103.209638671875,1232.9773016272547,1.0789604201350318,136.85792724609374,201.86677089900368,0.46973923856751576,32.26318115234375,1789.0077156615193,3.597125672202868,106.758720703125,1158.932560668087,1.1115825347852735
Angry,2,a22.jpg,187.84815185546876,1792.6813684105334,-2.128381119268728,189.86741943359374,1908.940989287943,-2.1597149626805403,193.82351318359375,2253.4091136341035,-2.107489272709647,38.582861328125,2419.141473844052,1.5935079226514572,13.20720703125,88.67789044151309,3.690824732632653,195.57192138671874,2026.66712711882,-2.1141357266625302
Angry,2,a23.jpg,134.04063720703124,2199.2789028166235,-1.1058105960670062,155.02354736328124,2800.8839108537145,-1.143674238786961,170.948056640625,2976.6466134108546,-1.1185168152031297,17.22171630859375,57.83389607772232,16.654073020870335,59.332880859375,390.7625545912742,3.7314601066564657,170.9793359375,2972.477961668397,-1.1198055876730484
Angry,2,a24.jpg,157.5084765625,1913.6907679916385,-1.2696909985941904,164.43937744140624,2534.1879411163263,-1.2979048274658802,170.67572998046876,2380.34496858334,-1.3641720416953593,36.7302880859375,1625.4018550927879,2.2237109900049177,31.99009521484375,1315.5997920319498,3.67552237408259,172.50541748046874,2073.809448189968,-1.3607075900384145
Angry,2,a25.jpg,119.02186279296875,438.7719707487524,0.3565847041291468,118.429755859375,446.14081771383275,0.34522379954868154,134.43476318359376,424.2199384937227,-0.06199177219778294,80.86445068359374,7746.877976480481,0.18046766176897006,32.81345458984375,406.4315460247933,9.471268962068352,134.43476318359376,424.2199384937227,-0.06199177219778294
Angry,2,a26.jpg,131.931025390625,4585.922010081386,0.11643437905280409,136.18001220703124,3758.58123574204,-0.10811220608947487,146.655634765625,2862.193692858791,-0.4581086069735385,69.62740966796875,2554.288254081195,0.3600813545635597,54.07658203125,2577.8065717159275,1.6300224508798657,154.2020556640625,3350.388138352371,-0.30954549717214264
Angry,2,a27.jpg,107.72998046875,1504.3669820308685,0.004419268913625483,115.96017578125,1016.2779745784759,-0.4988815771254865,126.33414794921875,479.10658977693936,-0.4081192449384814,41.55225830078125,1957.4801303981244,1.4684467141050368,53.17244384765625,2105.9823212248743,1.6600246232062026,129.94075439453124,666.7596906418264,0.03294484745939586
Angry,2,a28.jpg,164.23408935546874,3212.118134302562,-1.164662933514707,175.67121826171876,2651.417300517791,-1.3324081368114042,180.176669921875,2383.057552387142,-1.291545462956438,21.50083251953125,76.90809501003623,7.8340091321980925,29.8356689453125,1887.877936710715,2.668914599087867,180.252314453125,2382.6015083151824,-1.2954455997052061
Angry,2,a29.jpg,52.92504638671875,1190.9339693581999,2.4729833397063374,68.68678466796875,1219.5921036753118,2.319894689988498,84.84061767578125,1055.5927686614455,2.438710549179127,15.08364013671875,11.108167901748418,12.492608686486424,109.72146484375,2153.211715041732,1.40116041220397,84.84061767578125,1055.5927686614455,2.438710549179127
Angry,2,a3.jpg,191.82238870381588,6253.9890515927,-1.4835453755520498,209.86275363416112,5433.77645492507,-2.06139643579623,217.2547395517868,5269.493804005455,-2.3087003162861377,28.225757116898848,989.3718562559678,3.0445645418043084,33.093504694124775,2446.0649114754447,2.4326721702043494,219.37655208964264,5170.178892957462,-2.4249975115557967
Angry,2,a30.jpg,98.98850341796874,3394.530841949695,-0.6533024018556144,111.378212890625,3694.7235565718647,-0.7428030985102532,131.8315625,4315.608069238281,-1.133846639544887,23.9732421875,1246.5777605819706,3.2753500034955465,74.761240234375,5817.695610961819,1.5193027470536267,133.5273779296875,4011.8637231052153,-1.1658661093677831
Angry,2,a31.jpg,96.53020263671876,1453.9089657304226,-0.8012804057358113,109.85472412109375,1911.7051766572883,-0.8699101879826989,155.48647705078125,3484.953801504844,-1.1992020071610998,20.3677197265625,1961.429035132385,3.185666687713533,94.8192578125,608.2394465194702,0.6621569545529805,155.5480859375,3484.824157469176,-1.2014602072590737
Angry,2,a32.jpg,209.6422216796875,456.2785229938267,-1.6417392904533796,213.67623046875,435.5993432125091,-1.813725834825475,213.65826416015625,420.14293585404755,-1.8934292220318534,30.36603515625,25.613786819076545,0.3428892688811354,5.309755859375,7.467664588832854,0.2463595526839553,214.02435546875,424.0044849361421,-1.8830484314221565
Angry,2,a33.jpg,158.569541015625,1614.6409697112085,-1.736507627582504,168.5780908203125,1666.4981694019077,-1.856462326719697,177.717939453125,1742.6331273947717,-1.9329380916324324,30.47391357421875,968.311594889015,4.030131783913629,28.96826416015625,627.3054357075632,3.5276034155894136,178.18867919921874,1734.6614436168136,-1.934277857637677
Angry,2,a34.jpg,130.732060546875,4028.445727980709,-0.9820040420072766,135.7446630859375,4257.461453450942,-0.8589836872081656,116.85767333984376,6563.764218219468,-0.38004925910677,43.63966552734375,841.3437552592219,1.068537773913784,76.5458056640625,8182.148180161452,1.0716481456256304,140.17877685546875,4262.51021901173,-0.9911310573012507
Angry,2,a35.jpg,210.58605712890625,3360.6345277643136,-1.200485637438645,213.63281982421876,3367.343828620856,-1.2254260788670344,220.97391845703126,2694.33732512421,-1.6096632475721608,26.30953857421875,1281.2103797187267,2.994079350418157,16.33730224609375,947.6015860814991,3.872389577734342,221.268330078125,2655.232261664486,-1.614922593628928
Angry,2,a36.jpg,80.97326904296875,2414.3773005926546,0.5550993560172811,93.57075927734375,2290.098113241856,0.17640934399322192,102.94671875,2261.535032202148,-0.2377872696480481,23.46284912109375,482.24043621844646,3.4781170665417056,69.4049951171875,4083.2294652831806,1.5894028885567388,103.16967041015624,2267.462039588637,-0.20890823814785106
Angry,2,a37.jpg,79.62814208984375,4079.0662602688735,0.4014676695990582,95.30041015625,3213.9284256130222,0.2153123351359567,105.24604736328125,2653.6127199723664,0.13390443016588494,40.8164111328125,1926.9350890731564,1.663794216618935,92.5180322265625,8630.250797885681,0.6839938667702898,107.37239990234374,2592.8158910666407,0.21078907038490677
Angry,2,a38.jpg,171.58634033203126,2191.9755482767523,-1.22641240283564,185.6707177734375,2424.7890439183957,-1.3319468141284052,190.751845703125,2549.404146984005,-1.2974229105910557,22.80587158203125,35.4051876924932,12.646127392524855,28.45296142578125,597.6170695990979,8.231774481398112,190.7627294921875,2547.2610611045598,-1.2963018220060327
Angry,2,a39.jpg,216.99517578125,4714.539590984726,-2.4708378310330197,228.07689697265624,2447.0824926173154,-3.206246563682907,215.42652587890626,4743.6718183504045,-2.464115449195022,76.7812646484375,1321.8068765256644,0.5249726494203607,29.17885009765625,4257.216018013662,2.7526069387376313,229.38582763671874,2469.764742991776,-3.196064057225726
Angry,2,a4.jpg,187.41323705179283,7302.536623278775,-1.066223925146675,200.5780593012565,6561.65679825637,-1.500405455192515,194.6534232301563,7643.556496556091,-1.2534833973684678,46.57150245173153,2562.1753869396953,0.6629397524106639,46.15081979773215,4616.981108736448,1.4977130344306981,210.48587802635612,6062.732117456158,-1.8471597505584116
Angry,2,a40.jpg,139.1706689453125,1441.565374064231,-1.837573218899465,156.9822998046875,1237.8590470546485,-2.100072412716583,165.69971435546876,1295.398585855907,-1.8295590043001146,20.54769287109375,111.30830644473434,5.059059979527983,47.51285888671875,1007.1270612115322,2.7954762767814474,167.31400390625,1173.3258009609222,-2.0315383979242876
Angry,2,a41.jpg,92.07604736328125,2447.0815776383824,-0.35620710220310947,95.17012451171875,2570.5818706387936,-0.43118678985803527,98.3002001953125,2673.28553413961,-0.513528632324305,14.7569873046875,313.80783447835444,6.588231431922933,24.242509765625,2157.3177612792015,4.4198459423419445,98.31716796875,2670.5347267452225,-0.5121977464522932
Angry,2,a42.jpg,180.91972412109374,1391.8713853731094,-2.1405561108254423,196.49903076171876,1044.3265908574522,-2.6065769716748006,203.0057421875,901.7795080429079,-3.3036058624578617,28.988251953125,569.0443932333947,3.248888287857267,37.05417236328125,1356.3914037339628,2.804625381818924,205.37195068359375,675.0499754428805,-4.001932583924522
Angry,2,a43.jpg,164.42360595703124,5708.528465708011,-0.20155399015990003,174.33662841796874,4672.666166171497,-0.4770455447288937,167.422080078125,6447.779192157651,-0.3033001268213328,80.0088623046875,3149.7635982173665,0.11519675906636927,51.0652685546875,2769.928376734519,1.4119533824456816,183.01211669921875,4847.671896642631,-0.5644439503970915
Angry,2,a44.jpg,147.1476611328125,960.2395926742314,-1.4157429287304235,159.60820556640624,1784.1136821803987,-1.1003656591469941,166.0343310546875,2971.172971769309,-1.0707120541305941,34.48856689453125,1124.1940538544115,1.580359819029397,52.04701171875,807.8506316951756,2.2346028335287933,173.24875732421876,1851.2512960631786,-1.0250268539322456
Angry,2,a45.jpg,152.73621337890626,4892.230594841188,-0.3882829066961171,145.58861328125,3333.356752178574,-0.5444555557359315,141.494765625,2713.926603460693,-0.6389097269492833,81.35079833984375,1897.567983005232,-0.5967184294610948,54.83076904296875,1412.1055918402135,2.3584110877279896,164.10218994140624,4046.58502840728,-0.6524457807592909
Angry,2,a46.jpg,107.57331787109375,582.4383305444659,-1.6235012119222167,124.428076171875,591.9040701270103,-1.622359856492737,148.763818359375,275.0667914748192,-1.2303695937342043,14.06976806640625,102.82791317862862,13.411663564246647,71.5424365234375,1234.8935360555413,2.008457814669631,148.76536865234374,275.0369427596033,-1.2307241141889251
Angry,2,a47.jpg,143.74115966796876,1248.5172472879822,-0.9388065362471139,154.51067626953125,1445.2506623844563,-1.1226233536329602,169.32084228515626,765.3555050522743,0.05536148462092579,20.455546875,749.8071596618654,5.445618161663011,41.28039306640625,1102.6304007244053,3.3638622570364745,169.325927734375,765.2736441588402,0.05521976491162862
Angry,2,a48.jpg,194.7092919921875,1321.4873589713818,-1.7474713155469417,199.75669677734376,1135.2672610613758,-2.014141710727871,203.9244873046875,1103.421592754722,-2.002296613636632,16.5541748046875,456.2952535670995,6.38771018413762,13.1711328125,482.14932684173573,6.095197385418213,204.01507568359375,1100.7382712589203,-2.012909451266589
Angry,2,a49.jpg,124.027431640625,4285.923139106656,-1.0393216719626042,132.9028369140625,4525.309040780044,-0.9968972587118916,154.8155419921875,2788.3232799308544,-1.4690183644559713,23.7775830078125,830.8717318534614,3.2610989078803096,88.3693701171875,8616.410343060279,1.0905265103380286,164.0643505859375,1429.827773064589,-1.218042171183723
Angry,2,a5.jpg,201.21224002501697,3314.397233630312,-1.2662076269454328,206.8113697315977,2549.509243768128,-1.3223872221733404,205.2555493130936,2315.9715945655375,-1.2347542846185515,100.72868390646201,2950.8820473997257,-0.03548241178974104,66.04427260006784,2389.5881645976697,1.2513282005030106,231.60113848371776,1330.9894874462225,-2.535895938404292
Angry,2,a50.jpg,143.6796533203125,1838.5594922626253,-0.8056293374995226,142.963720703125,2046.7349875235564,-1.3978073738813348,140.12431396484374,2004.7133131279886,-1.7148786140511083,68.66989501953125,1468.7633036510886,-0.1747074182220612,33.6643017578125,2938.1595771980046,3.254255402461414,148.871513671875,1611.212846732235,-1.1076255456041777
Angry,2,a51.jpg,154.07218505859376,4261.229235118098,-1.047247955500208,161.0011865234375,3210.694485896849,-1.4558285915360896,166.6308984375,2819.8041741928096,-2.036225775334281,59.36082763671875,2081.041353709548,0.46960425388021515,47.6844091796875,3603.082194426322,1.7713853399075332,171.86243896484376,3009.981123348326,-1.9751764547779103
Angry,2,a52.jpg,129.0147265625,1741.7565507064821,-1.0279089811412037,131.84562255859376,1276.596033328241,-0.6439593766320635,138.22033447265625,1035.178979575628,-0.7890437540715939,18.9759814453125,1595.5744475230929,2.5702041725804876,23.55618408203125,3051.447326747363,2.711324068332573,139.10280517578124,1027.2719872481762,-0.8295244730501937
Angry,2,a53.jpg,128.22846435546876,277.6078064796864,-2.844673573318167,135.3568994140625,261.0141511285543,-3.5615717675810052,140.70006103515624,259.79738769158723,-3.6895680254494745,16.8694775390625,19.72084474656582,-0.15312363355830128,23.06958984375,68.29282815208435,1.074572033986397,140.70006103515624,259.79738769158723,-3.6895680254494745
Angry,2,a54.jpg,155.4461669921875,1240.71739497602,-1.9563699821141756,166.82269775390625,1471.5495038549363,-1.8717327448670988,170.3785498046875,1864.3034676234959,-1.819485878986288,39.6555810546875,1852.9519224651099,2.197902528855587,41.72400146484375,1633.6857413124976,3.6640373535026494,174.78937255859375,1339.9851893035832,-2.104596628060373
Angry,2,a55.jpg,178.257490234375,3752.4135034667015,-0.9394471117034774,197.84649169921875,4243.329313619561,-0.9758249204147914,212.34513427734376,3729.006924811071,-1.2850133514194768,21.690849609375,211.626315684414,5.57150298303818,46.34738525390625,1469.9505124502123,3.371794565222124,212.70565185546874,3663.9811643455905,-1.2812640580992014
Angry,2,a56.jpg,153.21061279296876,2080.6314161772193,-1.1816573265802395,153.21061279296876,2080.6314161772193,-1.1816573265802395,153.21061279296876,2080.6314161772193,-1.1816573265802395,0.0,0.0,0.0,0.0,0.0,0.0,153.21061279296876,2080.6314161772193,-1.1816573265802395
Angry,2,a57.jpg,138.88119384765625,949.3030066801964,-1.791892778356902,155.33044189453125,960.8491309082449,-1.9292041040128827,166.155869140625,1348.8943278578763,-2.5292970471216067,21.04314453125,273.7921864009858,4.12271108895235,51.6597705078125,1238.9553181113959,3.3451625140880314,168.973955078125,829.7902835761067,-2.282520081586989
Angry,2,a58.jpg,129.67123046875,2254.6614760250086,-0.8065720093235034,173.44070556640625,2490.1650095607697,-1.2760153012375384,205.3891650390625,1968.401631627059,-1.7446799104296165,17.43879150390625,22.08302109813094,20.55185185866453,100.0200830078125,1199.04364452436,0.7101292080208561,205.3891650390625,1968.401631627059,-1.7446799104296165
Angry,2,a59.jpg,97.06463623046875,1389.953324599117,0.531845219024225,107.1642919921875,1611.4600345084912,0.2095206155760859,118.41040283203125,1334.0703561365547,0.21210696750531008,32.2932861328125,2012.1719373458618,2.783615369639289,57.80867919921875,2171.5059232066574,2.91945642289663,118.805126953125,1291.5787432456011,0.29323489030129546
Angry,2,a6.jpg,110.506884765625,766.6551332640645,-2.8526885172042844,154.164384765625,1396.7073135863302,-3.074750540293711,195.29654052734375,2145.295147211737,-3.1569257197945455,16.3484423828125,135.45319728086,10.074789899015334,112.302216796875,744.7209550467488,1.8831531441526874,195.32672607421875,2134.4962114982063,-3.153092017247807
Angry,2,a60.jpg,142.3338330078125,1300.1280916557077,-1.2910559481341148,142.59901123046876,2102.5278041981164,-1.7638930174372296,143.40478515625,1909.4368862819672,-1.2077866105678057,53.11868896484375,3169.1573753319653,1.1871405012686562,40.3606640625,4869.54645951996,2.149328904924047,153.30597900390626,742.3787035093245,-0.24612030567251805
Angry,2,a61.jpg,134.5307666015625,789.0071295881035,-2.2353451126437465,133.557578125,774.2450490173339,-2.279820170787259,135.8430224609375,682.2173697709801,-2.5220307920639256,83.0658447265625,3653.5573588079224,-0.26291769745573046,9.9838671875,535.5859848495484,6.904073747887366,137.39122802734374,710.873280962652,-2.414048798795014
Angry,2,a62.jpg,143.6640576171875,2954.5260050201196,-0.45332326101763665,154.4669140625,2488.6550039535528,-0.35442252597957385,140.07727783203126,5176.3195188593345,-0.597260929551932,40.40272216796875,1048.4231981562075,1.0808518538831944,77.01632080078124,5798.280102283806,0.7816201109547655,160.5636181640625,2191.6082964792013,-0.35151575051865047
Angry,2,a63.jpg,162.077958984375,1476.5674966155057,-1.2299727170054215,175.0129736328125,1592.0244019973522,-1.3508886027669098,184.48020751953126,1421.3823865780296,-1.756716037601417,27.0269140625,665.8112775863648,3.411583179184792,40.0211962890625,1220.4979589204552,3.4990838580520123,186.9473779296875,1216.273490683341,-1.912183855362422
Angry,2,a64.jpg,122.95833740234374,1788.0879199896754,-0.39784553079950813,103.5698193359375,1500.763064713454,0.22373343347117416,106.42468994140626,1303.100265895075,0.06561761286471346,115.4200390625,938.840188279724,-1.6077515991520086,70.47476318359375,2398.107248845285,2.6112869805289223,130.48512451171874,1224.7059652432858,-0.11989778673599369
Angry,2,a65.jpg,109.73066650390625,2408.267623042101,-1.1206534787779021,120.244091796875,2202.553807866573,-1.4375079507947222,129.05173583984376,1312.0336979145943,-1.8361318700875406,35.55174072265625,1128.6093980929318,2.8895050923106713,55.0846923828125,7196.654072317482,1.576504200861916,130.38894775390625,1218.9740052892625,-1.7719487998710899
Angry,2,a66.jpg,154.17661376953126,991.4033510334432,-1.9912304495152247,149.25498046875,928.4985689449312,-1.9881195938021274,159.8232421875,169.53877620697023,-3.64720224387373,118.991240234375,1591.5366420165064,-1.3446056523088843,27.407041015625,1505.5692394865991,2.3161290975945903,164.59630126953124,216.11109227642422,-3.1984123477266198
Angry,2,a67.jpg,145.05074462890624,2108.3643219552932,-1.4487313790183982,155.3088232421875,2532.268217072272,-1.419561076449981,179.21776611328124,3159.0355051659994,-1.7023364663308893,23.31048583984375,1296.6978392659128,2.5586373554105655,57.93555908203125,1182.7348048876224,3.5519831840664424,181.6799462890625,2873.8180929658656,-1.8913542991320613
Angry,2,a68.jpg,88.32069580078125,2325.732063871331,0.18705436432006212,107.2111474609375,2589.421129640365,0.1989715740905839,121.44946044921875,2407.1951996600565,0.13427663050523064,17.5966357421875,12.10389883801937,-0.15326188869974658,79.71820556640625,1808.339305276102,2.12966223593459,121.4495654296875,2407.196929010367,0.1342802923745482
Angry,2,a69.jpg,159.46434814453124,776.8520785545766,-1.5722541534972747,169.1832568359375,709.5442440805195,-1.5423033790579102,177.14564208984376,773.1803484402596,-1.5050552425257233,16.2475341796875,26.017647728323933,0.5918468821136534,26.6171875,242.69633056640626,9.692034157868777,177.14974609375,772.7214042324068,-1.5048056718786174
Angry,2,a7.jpg,153.780771484375,702.4140970610621,-3.008555164670795,164.30249267578125,454.71409632563,-2.5017428096574696,171.47352294921876,856.4812423251569,-2.666926146070631,23.2886083984375,653.3289757001636,2.8836597070724173,41.2548193359375,1573.5651159341585,2.927230590842313,176.5698388671875,270.0697758529425,-2.2991997522578966
Angry,2,a70.jpg,142.45530517578126,381.68801213831307,-1.1786351909357426,152.19988525390625,355.42630320948973,-1.2721792125970823,160.8957177734375,337.4942521703481,-1.4812785489587887,15.83416748046875,4.033034243434668,2.509078305170518,29.81703125,84.55167868652349,3.0654459560245906,160.89572265625,337.4944387355804,-1.48127725498396
Angry,2,a71.jpg,166.2635498046875,4610.965951656699,-1.2319113567947348,160.0195947265625,3649.9343328435666,-1.2568957840968369,167.10212890625,2017.5184857021327,-1.478862913003683,91.3825927734375,1895.7303122228384,-1.1426636452722112,55.15163818359375,4110.738712404245,1.5613237840384175,180.63255859375,2319.5463735317226,-1.4246110990470575
Angry,2,a72.jpg,152.06717041015625,2306.3289817883433,-1.5875269282244266,164.1271728515625,2579.836566323638,-1.603886955612323,172.63163330078126,2623.8550066585,-1.6271975965573378,21.6373974609375,385.25175670335295,4.754379903003606,36.1998095703125,1106.4662187137365,4.902282534284336,172.9611767578125,2580.8428189277406,-1.6489099957588371
Angry,2,a73.jpg,103.4890771484375,2341.7396170194384,-1.1489675332998601,108.477890625,2377.1975531677244,-1.3318691905821602,121.7239697265625,1328.1492027959582,-1.8434602109479803,33.11463623046875,1887.1131353901326,1.9662958707148075,53.09080810546875,6269.05407566533,1.9759299600731886,122.36008544921874,1321.419315520042,-1.839927688316511
Angry,2,a74.jpg,111.8687060546875,1673.2155304546113,-0.07398036676126094,110.5750537109375,2491.7014714326615,-0.31532106681231054,117.3508447265625,2247.3295251653435,-0.6571570781573004,55.91654541015625,1952.4775543744026,1.5650048963126275,45.9452001953125,4268.6428905360945,1.8931115925610147,123.76668701171874,1628.639688584656,-0.33012127547166803
Angry,2,a75.jpg,188.78307861328125,2427.309837201828,-1.881171838024913,193.44510498046876,2325.717299036831,-2.0856704612469095,188.9964599609375,2466.3003194993735,-1.9444009833508136,53.59905517578125,889.8344165877759,-0.09956294981223042,9.6550927734375,318.89860736443995,6.386248115015769,193.64913330078124,2317.3111283992234,-2.0813085747860236
Angry,2,a76.jpg,110.98739990234375,870.9300682883206,0.2308251256497879,114.74538330078126,912.0827313716352,0.2961218680260787,103.3216455078125,848.1035558860542,0.38117307108814885,80.42419677734375,102.15276949643494,-4.771135453271818,30.9161474609375,403.41309570481775,7.83538885030257,115.5408837890625,884.5716830079793,0.35134719581145885
Angry,2,a77.jpg,169.2943603515625,1681.7398851865523,-1.3920889184635459,174.05149658203126,1207.3565155825079,-1.712515800891451,173.80840087890624,2107.0913195619532,-1.2459650578433208,57.12891845703125,3899.5193297384667,0.7322461612767251,23.2389111328125,874.4288540878057,4.706321982791338,180.07693603515625,1424.3512366082132,-1.4818278915662697
Angry,2,a78.jpg,166.39495849609375,1703.0997914777697,-2.0741937642900488,169.58013671875,1544.3994863094333,-1.9681762202357218,168.90989501953126,2105.172479237026,-2.1779860889818785,55.69424072265625,1403.8591601900998,1.6653289402409301,28.547314453125,3013.7806177878388,2.7910290918344303,175.842607421875,1306.076716834164,-2.4865135008719403
Angry,2,a79.jpg,159.606201171875,2214.011436154842,-1.3948297308366542,167.12693359375,2022.2972618862148,-1.4564918574493093,189.9844921875,2403.5331579452513,-1.395181246603473,26.694140625,1874.596952972412,2.364443095755334,55.15812255859375,1355.7057858306828,2.6285116549633263,193.94244140625,2155.248898922348,-1.6879067448972174
Angry,2,a8.jpg,93.95917811205581,1420.6612259868068,-1.0490508455434284,88.64794528013952,2580.8120859241913,-0.5338661257427288,116.59506485720514,1516.269657898562,-0.7276838350163807,63.95863990625681,4442.315932955028,0.606652591257168,103.9766459559625,5649.621511488562,0.7064995022582302,120.72184298016133,1179.400480481776,-0.8700777509649777
Angry,2,a80.jpg,193.90770409584843,4781.352793809348,-0.7913940327371743,206.64896210643633,3324.817110931693,-1.274555204220023,202.57592644190584,3622.133340775865,-1.0701324902632958,57.527305656171634,2217.974874350988,0.45455919348935053,28.0922610755085,1680.9617094041162,2.262089992555759,209.39513095569797,3151.731479496643,-1.3380467672991114
Angry,2,a81.jpg,155.4823673941321,2580.5717732074118,-0.7069781475522569,168.0256901286313,2220.0292937678328,-0.6986108255319281,182.58025003613238,2093.037388519647,-1.1827146195572467,41.30687238040179,2206.3278917789153,1.561400752256774,56.44229657464952,2807.594047103256,1.1642889998690507,188.64344558462204,1401.3905015547423,-0.8762028264864217
Angry,2,a82.jpg,217.18481363996827,3195.8264307543263,-1.6934118933242106,202.1022799365583,3533.211763239637,-1.2600185249974796,186.63526962727994,4073.2883238567224,-0.9761854235902812,99.63653846153846,807.2927767568474,-0.548534865631509,50.55719666931007,2030.3786873039064,1.187571189681235,221.51028945281521,2694.3141685125697,-1.7372481605606278
